id,name,location,phonenumber,category,province,xpos,ypos,average_rating
866,의료법인승도의료재단메트로요양병원,"경상남도 창원시 마산회원구 3·15대로 597, (석전동)",055-299-3900,내과,경남,128.5736447,35.2274387,3.4
867,의료법인승인의료재단동창원요양병원,"경상남도 창원시 의창구 동읍 의창대로 870-5, 동창원요양병원 1,2,3,4층 ",055-291-2002,내과,경남,128.6867099,35.2780858,3.4
868,의료법인식산의료재단 나사렛요양병원,"전라남도 나주시 남평읍 세남로 1550, ()",061-339-9900,내과,전남,126.8327849,35.0265034,3.7
869,의료법인신화성의료재단 장유요양병원,"경상남도 김해시 번화1로56번길 19, 2,4~11층 (대청동)",055-321-0000,내과,경남,128.8025567,35.1932893,3.8
870,의료법인아람의료재단덕유산자연사랑요양병원,"경상남도 거창군 거창읍 거안로 1266-77, ()",055-944-5555,내과,경남,127.8872446,35.684955,4.0
871,의료법인아선의료재단메디케어요양병원,"충청남도 천안시 서북구 검은들1길 20, 메디컬타워 5층, 7층 (불당동)",041-567-2277,내과,충남,127.1102028,36.8113154,3.5
872,의료법인안심의료재단 안심요양병원,"부산광역시 연제구 과정로 222, (연산동)",051-865-0300,내과,부산,129.1030919,35.1882168,2.3
873,의료법인양지의료재단 양지요양병원,"경상북도 경산시 경산로 174,  (옥산동)",053-815-9100,내과,경북,128.726913,35.824025,2.7
874,의료법인에덴재단행복한요양병원,"경기도 고양시 덕양구 내유길 146-19, (내유동)",031-963-5600,내과,경기,126.8644435,37.7231703,2.8
875,의료법인에벤에셀의료재단 아름다운요양병원,"부산광역시 해운대구 해운대로61번길 47, (재송동)",051-782-7400,내과,부산,129.1240795,35.193865,3.7
876,의료법인에스씨의료재단 파크힐요양병원,"경상남도 김해시 생림면 인제로 593, ()",055-337-5000,내과,경남,128.8889071,35.2781651,1.0
877,의료법인에이치엠피의료재단녹십초요양병원,"서울특별시 동작구 시흥대로 634, (신대방동)",02-848-0100,내과,서울,126.9066346,37.4883951,3.2
878,의료법인염광의료재단성심요양병원,"경상북도 의성군 금성면 탑리길 8-2, ()",054-834-1048,내과,경북,128.683509,36.252438,3.0
879,의료법인영은의료재단 김천감문휴요양병원,"경상북도 김천시 감문면 문화로 252, ()",054-437-2700,내과,경북,128.141635,36.2115049,2.0
880,의료법인예경의료재단예경요양병원,"경상남도 창원시 마산합포구 중앙서1길 25, (대성동2가, 예경노인병원)",055-249-5500,내과,경남,128.5620809,35.1937767,2.8
881,의료법인예선의료재단 예선요양병원,"전라남도 순천시 제일대학길 3-0, 예선요양병원",061-744-1190,내과,전남,127.4887787,34.9339476,4.5
882,의료법인예은의료재단편안요양병원,"충청남도 금산군 금산읍 인삼로 71, (금산읍)",041-751-0014,내과,충남,127.4896846,36.1032164,2.0
883,의료법인예향의료재단예향요양병원,"충청남도 논산시 연산면 한전2길 49-26, (연산면)",041-736-7584,내과,충남,127.1859179,36.2035472,2.8
884,의료법인우성의료재단 목포효노인전문요양병원,"전라남도 목포시 영산로 143,  (호남동)",061-800-9988,내과,전남,126.3868513,34.7953321,2.6
885,의료법인우진의료재단한길병원,"인천광역시 강화군 송해면 강화대로 902, (송해면)",032-934-1191,내과,인천,126.4455784,37.7692027,3.7
886,의료법인운천의료재단메디홀스요양병원,"경기도 부천시 경인로110번길 14, (송내동)",032-667-0100,내과,경기,126.7673506,37.4835113,1.8
887,의료법인운하의료재단 포항요양병원,"경상북도 포항시 북구 흥해읍 칠포로 58, ()",054-262-1000,내과,경북,129.3538731,36.1283124,2.5
888,의료법인원광의료재단청주원광효도요양병원,"충청북도 청주시 흥덕구 월명로 15-0, 원광효도요양병원",043-267-0301,내과,충북,127.4529073,36.6363108,2.5
889,의료법인유라의료재단 온누리요양병원,"서울특별시 성북구 화랑로 271, (장위동)",02-919-2700,내과,서울,127.0587988,37.6121757,3.2
890,의료법인유성의료재단 유성요양병원,"경상북도 포항시 북구 새천년대로 1135-78,  (장성동)",054-251-0011,내과,경북,129.3687122,36.0710656,3.7
891,의료법인은경의료재단 인창대연요양병원,"부산광역시 남구 수영로 164, (대연동)",051-774-1004,내과,부산,129.084594,35.1344941,3.0
892,의료법인은경의료재단 인창요양병원,"부산광역시 동구 중앙대로 281, (초량동)",051-466-1004,내과,부산,129.0429353,35.1218671,2.5
893,의료법인은성의료재단 좋은선린요양병원,"경상북도 포항시 북구 대신로 27,  (대신동)",054-245-6200,내과,경북,129.3666646,36.0465438,3.3
894,의료법인은정의료재단 호산기독요양병원,"부산광역시 연제구 화지로 107, (거제동)",051-503-7871,내과,부산,129.0664157,35.1839924,3.2
895,의료법인이영의료재단 시그니티요양병원,"전라남도 무안군 삼향읍 남악로250번길 59-30, ()",061-288-5500,내과,전남,126.4714259,34.8030272,2.3
896,의료법인이은의료재단 이은요양병원,"경상남도 김해시 상동면 상동로 194, ()",055-321-1141,내과,경남,128.8936089,35.301664,3.5
897,의료법인인당의료재단 부산혜민요양병원,"부산광역시 동구 중앙대로 524, (범일동)",051-643-8100,내과,부산,129.0569378,35.1400074,3.0
898,의료법인인덕의료재단 경도요양병원,"경상북도 예천군 예천읍 원고개길 49, ()",054-655-8000,내과,경북,128.4591629,36.6380672,3.0
899,의료법인인덕의료재단 복주요양병원,"경상북도 안동시 풍산읍 함백이길 154, ()",054-851-5000,내과,경북,128.6678873,36.5795524,4.0
900,의료법인인주의료재단 늘사랑요양병원,"부산광역시 사하구 사하로 21, (구평동)",051-714-3533,내과,부산,128.9910555,35.0856365,2.8
901,의료법인자비의료재단 더나은요양병원,"경기도 평택시 점촌로19번길 60, (서정동)",031-662-3210,내과,경기,127.0567923,37.0660905,3.0
902,의료법인재효의료재단의성요양병원,"경상북도 의성군 점곡면 의성길안로 575, ()",054-834-3500,내과,경북,128.7518295,36.370426,4.0
903,의료법인정다운사람들의료재단정다운요양병원,"경상남도 창원시 마산회원구 봉양로 160, (봉암동, 정다운요양병원)",055-255-7777,내과,경남,128.603688,35.217626,2.8
904,의료법인정도의료재단 화성미소요양병원,"경기도 화성시 마도면 화성로 848-16, ()",031-366-7585,내과,경기,126.7822524,37.2044702,2.7
905,의료법인정목의료재단한패밀리요양병원,"대구광역시 수성구 동대구로 12, 한패밀리병원 (지산동)",053-763-2000,내과,대구,128.623975,35.8313333,3.4
906,의료법인정석의료재단제천하나요양병원,"충청북도 제천시 풍양로 89-0,  (중앙로1가)",043-642-4000,내과,충북,128.2098091,37.1379101,3.8
907,의료법인정익재단 메디케어요양병원,"전라북도 고창군 성내면 이재로 81-9, 81",063-561-6550,내과,전북,126.7433853,35.5587074,2.0
908,의료법인제석의료재단 보광요양병원,"전라남도 보성군 벌교읍 조정래길 2, 의료법인제석의료재단 보광요양병원",061-857-8000,내과,전남,127.3503843,34.8474024,1.8
909,의료법인제영의료재단 다나사요양병원,"부산광역시 부산진구 백양산로53번길 18, 당감트리플타워A (부암동)",051-817-5678,내과,부산,129.0302762,35.1734157,2.3
910,의료법인좋은사람들의료재단 관자재요양병원,"부산광역시 금정구 금단로 140-2, (남산동)",051-516-9898,내과,부산,129.0936969,35.2615999,2.9
911,의료법인주보배의료재단 주성혜요양병원,"울산광역시 중구 도화골14길 3, 1-5층 (복산동)",700-8275,내과,울산,129.3330026,35.5629873,2.5
912,의료법인주영의료재단 동인요양병원,"전라남도 여수시 좌수영로 319,  (문수동)",061-655-0030,내과,전남,127.7106676,34.7591441,2.5
913,의료법인지석의료재단 효성프라임요양병원,"부산광역시 사상구 백양대로 764, (덕포동)",051-304-1002,내과,부산,128.9886877,35.1749658,2.8
914,의료법인진촌의료재단 순천만요양병원,"전라남도 순천시 별량면 덕정길 74, ()",061-749-9000,내과,전남,127.4624542,34.8911876,3.2
915,의료법인참예원의료재단 송파참요양병원,"서울특별시 송파구 마천로 164, 송파참병원 (오금동)",409-2114,내과,서울,127.137422,37.5035471,3.2
916,의료법인참예원의료재단강남구립행복요양병원,"서울특별시 강남구 헌릉로590길 60, (세곡동, 강남구립 행복요양병원)",02-6053-2114,내과,서울,127.1033786,37.4611634,3.5
917,의료법인창녕성산의료재단 영산요양병원,"경상남도 창녕군 영산면 영산도천로 430, ()",055-520-6000,내과,경남,128.5199536,35.4418531,2.3
918,의료법인청록의료재단신세계요양병원,"경상남도 창원시 마산회원구 내서읍 죽암로 89, (신세계요양병원)",055-232-5600,내과,경남,128.5091685,35.2599654,3.3
919,의료법인청림의료재단온천요양병원,"부산광역시 금정구 부곡로 36, 2-4층 (부곡동, 애플타워)",051-529-2408,내과,부산,129.0883281,35.2199193,4.0
920,의료법인청명의료재단 목포참사랑요양병원,"전라남도 목포시 차범석길35번길 9,  (북교동)",061-240-1600,내과,전남,126.3794936,34.7928013,3.5
921,의료법인청십자의료재단 청십자요양병원,"부산광역시 동구 중앙대로 364, (수정동, 청십자병원)",051-469-1011,내과,부산,129.0483341,35.1278016,4.0
922,의료법인청십자의료재단 행복한 요양병원,"부산광역시 부산진구 봉수로 18, 지상 1층 일부, 2층 일부, 3층 일부, 4~",051-804-7582,내과,부산,129.0700475,35.1497852,2.6
923,의료법인청암의료재단 포항송라요양병원,"경상북도 포항시 북구 송라면 동해대로2913번길 127, ()",054-250-1000,내과,경북,129.3437995,36.2285161,1.0
924,의료법인청울의료재단 선암요양병원,"전라남도 순천시 상사면 상사호길 231, ()",061-740-6600,내과,전남,127.4614388,34.9310772,3.4
925,의료법인청원의료재단 수요양병원,"부산광역시 부산진구 동평로 401, 지하2~지상10층 (양정동)",051-750-7000,내과,부산,129.0690196,35.1742677,3.3
926,의료법인태산의료재단 큰사랑요양병원,"경상남도 창원시 마산회원구 북성로 469, (두척동)",055-600-8000,내과,경남,128.5469175,35.2362868,3.7
927,의료법인태안의료재단현대요양병원,"충청남도 태안군 태안읍 환동로 31, ()",041-672-2900,내과,충남,126.2924392,36.7501983,3.5
928,의료법인포항삼광의료재단 드림요양병원,"경상북도 포항시 북구 동빈로 9,  (중앙동)",054-246-2800,내과,경북,129.3682771,36.0379827,3.8
929,의료법인푸른솔의료재단 김해한솔재활요양병원,"경상남도 김해시 김해대로 2379, (부원동)",055-329-3340,내과,경남,128.8872345,35.2272433,2.3
930,의료법인하은의료재단 장유제일요양병원,"경상남도 김해시 번화1로79번길 4, 다인메디컬센타 (대청동)",055-311-8600,내과,경남,128.7988869,35.194343,5.0
931,의료법인한솔의료재단 한서재활요양병원,"경상남도 김해시 진영읍 진영로454번길 102-10, ()",055-346-1222,내과,경남,128.752925,35.2923,2.8
932,의료법인한영의료재단삼성요양병원,"경기도 고양시 덕양구 지도로 100, (토당동)",031-972-5678,내과,경기,126.8240805,37.6260957,3.3
933,의료법인한우리의료재단 한우리요양병원,"부산광역시 사하구 원양로 400, (감천동)",051-208-7500,내과,부산,129.0056945,35.0862779,3.0
934,의료법인한원의료재단 장성요양병원,"경상북도 포항시 북구 법원로111번길 25-10,  (장성동)",054-232-5275,내과,경북,129.3825434,36.0844158,3.0
935,의료법인합포의료재단마산우리요양병원,"경상남도 창원시 마산합포구 해안대로 35, (해운동, MH우리병원)",055-220-7500,내과,경남,128.5625215,35.18092,3.8
936,의료법인항운의료재단 목포요양병원,"전라남도 목포시 해안로 243-3,  (행복동1가)",061-276-3355,내과,전남,126.3879755,34.7866439,4.2
937,의료법인해림의료재단 부산금사요양병원,"부산광역시 금정구 반송로 470, 2~7층 (금사동)",051-521-7581,내과,부산,129.1152465,35.2155262,2.2
938,의료법인해상의료재단 백양요양병원,"전라남도 장성군 삼계면 능성로 29-1, ()",061-930-5000,내과,전남,126.6981838,35.270388,2.0
939,의료법인행림의료재단 새미소요양병원,"전라남도 구례군 구례읍 구례로 28, ()",061-783-1200,내과,전남,127.4551855,35.1666572,2.0
940,의료법인혜주의료재단 더편한요양병원,"경상남도 창원시 마산합포구 진동면 삼진의거대로 826, ()",055-606-7722,내과,경남,128.5004231,35.1282152,1.7
941,의료법인호산나의료재단현대요양병원,"부산광역시 사하구 하신중앙로 7, (장림동)",051-997-0001,내과,부산,128.964194,35.0797373,2.0
942,의료법인호원의료재단호원요양병원,"경기도 안산시 상록구 광덕산2로 22, (월피동, 은성빌딩)",031-439-3119,내과,경기,126.845288,37.3353249,2.0
943,의료법인화암의료재단 간호나라요양병원,"경상북도 포항시 북구 흥해읍 덕장길 278, (흥해읍)",054-262-6206,내과,경북,129.3330222,36.1428723,4.0
944,의료법인화인의료재단센텀화인요양병원,"부산광역시 해운대구 해운대로76번길 12, (재송동)",051-784-7297,내과,부산,129.1193753,35.19085,2.0
945,의료법인효경의료재단 효성요양병원,"전라남도 목포시 양을로 456,  (상동)",061-800-5500,내과,전남,126.4161521,34.813866,1.5
946,의료법인효원의료재단 자연요양병원,"부산광역시 사하구 장평로 1, (장림동)",051-204-5004,내과,부산,128.9771391,35.0686092,1.5
